filename	result	size	alternatives
21046850.J15.txt	"פלונים ערעור על הכרעת הדין וגזר הדין שניתנו על-ידי בית המשפט המחוזי ירושלים בת""פ 50841-09-19 מיום 20.5.2021 על ידי השופטת ת' בר-אשר תאריך הישיבה: כ""ט באייר התשפ""ב (30.05.2022) בשם המערער: עו""ד אכרם חליחל בשם המשיבים: מתורגמן: עו""ד איתי שהם מר אחמד סעדיה פסק-דין הערעור לפנינו הופנה תחילה הן לעניין הכרעת הדין והן לעניין גזר הדין, ואולם בתחילת הדיון לנוכח האמור בתסקיר המשלים מטעם שירות המבחן ממנו עלה כי המערער מודה במיוחס לו ומביע חרטה על מעשיו, חזר בו בא כוח המערער מהערעור על הכרעת הדין וטען לעניין העונש בלבד"	2	"['פלונים ערעור על הכרעת הדין וגזר הדין שניתנו על-ידי בית המשפט המחוזי ירושלים בת""פ 50841-09-19 מיום 20.5.2021 על ידי השופטת ת\' בר-אשר תאריך הישיבה: כ""ט באייר התשפ""ב (30.05.2022) בשם המערער: עו""ד אכרם חליחל בשם המשיבים: מתורגמן: עו""ד איתי שהם מר אחמד סעדיה פסק-דין הערעור לפנינו הופנה תחילה הן לעניין הכרעת הדין והן לעניין גזר הדין, ואולם בתחילת הדיון לנוכח האמור בתסקיר המשלים מטעם שירות המבחן ממנו עלה כי המערער מודה במיוחס לו ומביע חרטה על מעשיו, חזר בו בא כוח המערער מהערעור על הכרעת הדין וטען לעניין העונש בלבד', 'לאחר ששמענו את טיעוני באי כוח הצדדים ושקלנו את המלצת שירות המבחן כפי שהונחה לפני בית המשפט קמא ובתסקיר המשלים שהוגש לעיוננו, ונתנו דעתנו לנסיבות המקלות בעניינו של המערער, ובכלל זה גילו הצעיר, היעדר עבר פלילי מכביד, וכן ההליך השיקומי בו הוא מצוי כיום – אנו מחליטים להעמיד את עונשו של המערער על 7.5 שנות מאסר בפועל חלף 8.5 השנים שנגזרו עליו בבית המשפט המחוזי']"
23042160.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
22061060.N08.txt	בשים לב לכל האמור העתירה נדחית	2	['בשים לב לכל האמור העתירה נדחית', 'לאחר דיון שהתקיים ביום 12.4.2022 בוועדה לבחינת תפיסת רכוש והיתכנות החרמתו (להלן: הוועדה) במעמד העותר והאב, ולאחר שהוועדה עיינה בחומר ביטחוני חסוי, הוחלט להמליץ למשיב להחרים את הציוד בשל ביצוע עבירה בו']
23011880.J01.txt	none	0	[]
21031160.W04.txt	"המערער יתייצב לריצוי עונש המאסר בימ""ר מרכז, ביום 1.3.2022 עד לשעה 10:00, כשברשותו תעודת זהות או דרכון"	1	"['המערער יתייצב לריצוי עונש המאסר בימ""ר מרכז, ביום 1.3.2022 עד לשעה 10:00, כשברשותו תעודת זהות או דרכון']"
22005870.J05.txt	סוף דבר: העונש שהושת על המערער הולם את חומרת מעשיו, מבטא נכונה את נסיבותיו האישיות ועולה בקנה אחד עם מדיניות הענישה הנוהגת	1	['סוף דבר: העונש שהושת על המערער הולם את חומרת מעשיו, מבטא נכונה את נסיבותיו האישיות ועולה בקנה אחד עם מדיניות הענישה הנוהגת']
23056790.E03.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23026640.E03.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23040520.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
21007660.Y09.txt	none	0	[]
22000130.O05.txt	אשר על כן, דין העתירה להידחות על הסף – והיא נדחית בזאת	4	"['אשר על כן, דין העתירה להידחות על הסף – והיא נדחית בזאת', 'המשיבה, מנגד, סבורה כי דין העתירה להידחות – על הסף ולגופה', 'דין העתירה להידחות על הסף, בהעדר עילה להתערבות שיפוטית בהחלטת המשיבה', 'תחילה טוענת המשיבה, כי ההחלטה להפסיק את המגעים עם ב""כ העותר, לאחר שהצעתה הקודמת סורבה על-ידו, מצויה בליבת שיקול דעתה התביעתי-מקצועי, ואין מקום להתערבות שיפוטית בה; לפיכך, כך נטען, דין העתירה להידחות כבר על הסף']"
21022610.X09.txt	מנגד, המדינה סומכת את ידיה על הכרעת הדין וגזר הדין על נימוקיהם, וטוענת כי דין הערעור להידחות על שני חלקיו	2	['מנגד, המדינה סומכת את ידיה על הכרעת הדין וגזר הדין על נימוקיהם, וטוענת כי דין הערעור להידחות על שני חלקיו', 'בהתאם לכך, הוחלט ברוב דעות, נגד דעתו החולקת של השופט סעב, להטיל על המערער 5 שנות מאסר בפועל, לצד ענישה נלוות כמפורט לעיל']
23064220.Y02.txt	לאור האמור, העתירה נדחית	1	['לאור האמור, העתירה נדחית']
22039960.V01.txt	עיינתי בערעור ובנספחים שצורפו לו ובאתי לידי מסקנה כי דין הערעור להידחות	1	['עיינתי בערעור ובנספחים שצורפו לו ובאתי לידי מסקנה כי דין הערעור להידחות']
23039000.E02.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
21045990.Q13.txt	המשיב סבור כי דין הערעור להידחות	1	['המשיב סבור כי דין הערעור להידחות']
23054420.C01.txt	העתירה נדחית בזאת בלי צו להוצאות	1	['העתירה נדחית בזאת בלי צו להוצאות']
23033920.E08.txt	אשר על כן, העתירה נדחית	2	['אשר על כן, העתירה נדחית', 'עמדת המשיבים 1 ו-3 (להלן: המשיבים) היא כי דין העתירה להידחות בהעדר עילה להתערבות שיפוטית בצו השני, אשר הוצא מטעמי בטחון החלטיים ולאחר שנמצא כי אין דרך אחרת למנוע את הסיכון הגבוה הנשקף מן העותר לביטחון האזור ולשלום הציבור']
21059320.J05.txt	משכך, אני סבור כי דין הערעור להידחות	3	['משכך, אני סבור כי דין הערעור להידחות', 'כן הוסכם כי המשיבה תעתור לעונש של מאסר בפועל למשך 7 שנים ומחצה, מאסר על תנאי ופיצוי למתלוננת, בעוד המערער יהא חופשי בטיעוניו לעונש', 'במהלך שמיעת פרשת ההגנה ובעקבות הליך גישור, הצדדים הגיעו להסדר טיעון בגדרו הוסכם כי המערער יחזור בו מכפירתו ויודה בעובדות כתב האישום, ללא שינוי כלשהו']
23031050.O05.txt	כאמור לעיל, הסדר הטיעון לא כלל הסכמה לעניין העונש, שלגביו הוסכם כי הצדדים יגישו ראיותיהם, תסקיר נפגע עבירה, ותסקירי שירות מבחן ביחס לעלי ולמוחמד, אשר המלצותיהם לא יחייבו את המדינה	1	['כאמור לעיל, הסדר הטיעון לא כלל הסכמה לעניין העונש, שלגביו הוסכם כי הצדדים יגישו ראיותיהם, תסקיר נפגע עבירה, ותסקירי שירות מבחן ביחס לעלי ולמוחמד, אשר המלצותיהם לא יחייבו את המדינה']
22039310.Y01.txt	העתירה נדחית איפוא	2	['העתירה נדחית איפוא', 'דין העתירה להידחות על הסף, אף מבלי להיזקק לתגובת המשיבים']
21068710.O12.txt	בפרט כך, משהתברר כי הוחלט שלא למצות את הדין עם כהן, רק מחמת ההסתמכות על החלטת הצנזורה הצבאית, שלא לאסור את שידור הראיון	3	['בפרט כך, משהתברר כי הוחלט שלא למצות את הדין עם כהן, רק מחמת ההסתמכות על החלטת הצנזורה הצבאית, שלא לאסור את שידור הראיון', 'המשיבים טוענים כי דין העתירה להידחות על הסף, בהעדר עילה להתערבות בשיקול הדעת של רשויות האכיפה, בכל הקשור להחלטות על פתיחה בחקירה פלילית', 'לאחר שעיינתי בטענות הצדדים בכתב, ולאחר שנתתי את דעתי גם על טענות שהושמעו לפנינו בעל-פה, באתי לכלל מסקנה כי דין העתירה – להידחות']
22032350.C04.txt	"מר אללו יתייצב לריצוי עונשו בימ""ר הדרים ביום 22.02.2023 עד לשעה 10:00, כשברשותו תעודת זהות"	1	"['מר אללו יתייצב לריצוי עונשו בימ""ר הדרים ביום 22.02.2023 עד לשעה 10:00, כשברשותו תעודת זהות']"
22022570.J03.txt	אשר על כן, אנו דוחים את הערעור	2	['אשר על כן, אנו דוחים את הערעור', 'נוכח האמור, ובשים לב לכך שאין זו מדרכה של ערכאת הערעור להתערב בחומרת העונש שנגזר על נאשם אלא בנסיבות חריגות, שאינן מתקיימות במקרה דנן; ובהינתן כי כלל הנסיבות המקלות בעניינו של המערער נשקלו לזכותו במסגרת גזר דינו של בית המשפט המחוזי – אני סבור כי דין הערעור להידחות']
22062450.J01.txt	לאור האמור, דין הערעור להתקבל	1	['לאור האמור, דין הערעור להתקבל']
23057530.E03.txt	אשר על כן, העתירה נדחית	1	['אשר על כן, העתירה נדחית']
23040940.E02.txt	אשר על כן, העתירה נדחית	2	['אשר על כן, העתירה נדחית', 'עמדת המשיבים 1 ו-3 (להלן: המשיבים) היא כי דין העתירה להידחות בהעדר עילה להתערבות שיפוטית בצו השני, אשר הוצא מטעמי בטחון החלטיים ולאחר שנמצא כי אין דרך אחרת למנוע את הסיכון הגבוה הנשקף מן העותר לביטחון האזור ולשלום הציבור']
